subj	date	SessionTime	level	Procedure	Grid1.OnsetTime	ITI	Load	Block	Cue1_img	Cue2_img	Cue3_img	Target_img	Target.RT	Target.RTTime	Target.ACC
11043	20130307	17:12:41	2	 cue	 335224	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11043	20130307	17:12:41	2	 cue	 344724	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11043	20130307	17:12:41	2	 cueDelayProbe	 347224	 4000	 high		 Cue8.JPG	 Cue3.JPG	 Cue2.JPG	 Target1457.JPG	 1648	 351888	 0
11043	20130307	17:12:41	2	 cue	 356757	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11043	20130307	17:12:41	2	 cue	 359257	 4000	 high		 Cue1.JPG	 Cue6.JPG	 Cue7.JPG	 NA			
11043	20130307	17:12:41	2	 cueDelayProbe	 364757	 2000	 high		 Cue1.JPG	 Cue5.JPG	 Cue4.JPG	 Target2367.JPG	 0	 0	 0
11043	20130307	17:12:41	2	 cueDelayProbe	 373757	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target2458.JPG	 1184	 377940	 1
11043	20130307	17:12:41	2	 cueDelay	 380273	 4000	 high		 Cue5.JPG	 Cue7.JPG	 Cue4.JPG	 NA			
11043	20130307	17:12:41	2	 cueDelayProbe	 387273	 1000	 high		 Cue4.JPG	 Cue1.JPG	 Cue6.JPG	 Target1358.JPG	 2083	 393856	 1
11043	20130307	17:12:41	2	 cue	 395289	 1000	 high		 Cue5.JPG	 Cue7.JPG	 Cue2.JPG	 NA			
			1												
11046	20130211	12:30:54	2	 cueDelayProbe	 31857	 8000	 high		 Cue7.JPG	 Cue3.JPG	 Cue6.JPG	 Target2468.JPG	 1066	 35940	 1
11046	20130211	12:30:54	2	 cueDelay	 45390	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 50389	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2468.JPG	 1266	 56172	 1
11046	20130211	12:30:54	2	 cue	 59422	 1000	 high		 Cue7.JPG	 Cue3.JPG	 Cue2.JPG	 NA			
11046	20130211	12:30:54	2	 cue	 61922	 4000	 high		 Cue8.JPG	 Cue2.JPG	 Cue4.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 67422	 4000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 1310	 71732	 1
11046	20130211	12:30:54	2	 cueDelay	 76938	 4000	 high		 Cue6.JPG	 Cue3.JPG	 Cue7.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelay	 85437	 16000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelay	 107436	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 112936	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1368.JPG	 1188	 117140	 1
11046	20130211	12:30:54	2	 cueDelayProbe	 119469	 1000	 high		 Cue1.JPG	 Cue6.JPG	 Cue8.JPG	 Target2457.JPG	 952	 126420	 1
11046	20130211	12:30:54	2	 cue	 128985	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11046	20130211	12:30:54	2	 cue	 131485	 2000	 high		 Cue2.JPG	 Cue3.JPG	 Cue6.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 134985	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2367.JPG	 960	 140444	 1
11046	20130211	12:30:54	2	 cueDelay	 143001	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue4.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelay	 150000	 1000	 high		 Cue8.JPG	 Cue4.JPG	 Cue5.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelay	 155500	 1000	 high		 Cue6.JPG	 Cue2.JPG	 Cue7.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 159500	 8000	 high		 Cue1.JPG	 Cue7.JPG	 Cue5.JPG	 Target2367.JPG	 1543	 167043	 1
11046	20130211	12:30:54	2	 cueDelayProbe	 176016	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1367.JPG	 1227	 183259	 1
11046	20130211	12:30:54	2	 cue	 185548	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 189048	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue8.JPG	 Target2368.JPG	 1563	 193611	 1
11046	20130211	12:30:54	2	 cueDelayProbe	 196564	 1000	 high		 Cue7.JPG	 Cue4.JPG	 Cue5.JPG	 Target2367.JPG	 963	 202027	 1
11046	20130211	12:30:54	2	 cue	 204581	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 207080	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target1458.JPG	 847	 212427	 1
11046	20130211	12:30:54	2	 cueDelayProbe	 216097	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue1.JPG	 Target2368.JPG	 1179	 220275	 1
11046	20130211	12:30:54	2	 cueDelayProbe	 223613	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1367.JPG	 1097	 229211	 1
11046	20130211	12:30:54	2	 cueDelay	 238629	 1000	 high		 Cue7.JPG	 Cue5.JPG	 Cue2.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 245628	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2367.JPG	 926	 249571	 1
11046	20130211	12:30:54	2	 cueDelayProbe	 253161	 2000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1358.JPG	 1098	 257259	 1
11046	20130211	12:30:54	2	 cueDelay	 260677	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA			
11046	20130211	12:30:54	2	 cue	 264677	 2000	 high		 Cue6.JPG	 Cue3.JPG	 Cue2.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 268177	 16000	 high		 Cue2.JPG	 Cue3.JPG	 Cue7.JPG	 Target1458.JPG	 1030	 273707	 1
11046	20130211	12:30:54	2	 cueDelayProbe	 291192	 1000	 high		 Cue2.JPG	 Cue5.JPG	 Cue3.JPG	 Target2467.JPG	 898	 295091	 1
11046	20130211	12:30:54	2	 cueDelayProbe	 297709	 1000	 high		 Cue1.JPG	 Cue8.JPG	 Cue6.JPG	 Target2457.JPG	 910	 301635	 1
11046	20130211	12:30:54	2	 cueDelay	 304242	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelay	 308241	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 314741	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target2368.JPG	 965	 321706	 1
11046	20130211	12:30:54	2	 cueDelayProbe	 324257	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2467.JPG	 1489	 328746	 1
11046	20130211	12:30:54	2	 cue	 333773	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11046	20130211	12:30:54	2	 cue	 343273	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 345773	 4000	 high		 Cue8.JPG	 Cue3.JPG	 Cue2.JPG	 Target1457.JPG	 933	 349706	 1
11046	20130211	12:30:54	2	 cue	 355289	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11046	20130211	12:30:54	2	 cue	 357789	 4000	 high		 Cue1.JPG	 Cue6.JPG	 Cue7.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 363288	 2000	 high		 Cue1.JPG	 Cue5.JPG	 Cue4.JPG	 Target2367.JPG	 893	 368682	 1
11046	20130211	12:30:54	2	 cueDelayProbe	 372304	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target2458.JPG	 1409	 376714	 1
11046	20130211	12:30:54	2	 cueDelay	 378821	 4000	 high		 Cue5.JPG	 Cue7.JPG	 Cue4.JPG	 NA			
11046	20130211	12:30:54	2	 cueDelayProbe	 385820	 1000	 high		 Cue4.JPG	 Cue1.JPG	 Cue6.JPG	 Target1358.JPG	 1314	 391634	 1
11046	20130211	12:30:54	2	 cue	 393837	 1000	 high		 Cue5.JPG	 Cue7.JPG	 Cue2.JPG	 NA			
			1												
11052	20130820	14:52:34	2	 cueDelayProbe	 29418	 8000	 high		 Cue7.JPG	 Cue3.JPG	 Cue6.JPG	 Target2468.JPG	 1132	 33567	 1
11052	20130820	14:52:34	2	 cueDelay	 42952	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 47952	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2468.JPG	 1280	 53749	 1
11052	20130820	14:52:34	2	 cue	 56986	 1000	 high		 Cue7.JPG	 Cue3.JPG	 Cue2.JPG	 NA			
11052	20130820	14:52:34	2	 cue	 59486	 4000	 high		 Cue8.JPG	 Cue2.JPG	 Cue4.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 64986	 4000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 913	 68915	 1
11052	20130820	14:52:34	2	 cueDelay	 74519	 4000	 high		 Cue6.JPG	 Cue3.JPG	 Cue7.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelay	 83019	 16000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelay	 105020	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 110520	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1368.JPG	 1055	 114575	 1
11052	20130820	14:52:34	2	 cueDelayProbe	 117037	 1000	 high		 Cue1.JPG	 Cue6.JPG	 Cue8.JPG	 Target2457.JPG	 1250	 124304	 1
11052	20130820	14:52:34	2	 cue	 126570	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11052	20130820	14:52:34	2	 cue	 129070	 2000	 high		 Cue2.JPG	 Cue3.JPG	 Cue6.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 132571	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2367.JPG	 1333	 138420	 1
11052	20130820	14:52:34	2	 cueDelay	 140604	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue4.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelay	 147604	 1000	 high		 Cue8.JPG	 Cue4.JPG	 Cue5.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelay	 153104	 1000	 high		 Cue6.JPG	 Cue2.JPG	 Cue7.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 157104	 8000	 high		 Cue1.JPG	 Cue7.JPG	 Cue5.JPG	 Target2367.JPG	 1217	 164322	 1
11052	20130820	14:52:34	2	 cueDelayProbe	 173621	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1367.JPG	 1171	 180793	 1
11052	20130820	14:52:34	2	 cue	 183138	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 186638	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue8.JPG	 Target2368.JPG	 1341	 190996	 1
11052	20130820	14:52:34	2	 cueDelayProbe	 194172	 1000	 high		 Cue7.JPG	 Cue4.JPG	 Cue5.JPG	 Target2367.JPG	 1440	 200112	 1
11052	20130820	14:52:34	2	 cue	 202189	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 204689	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target1458.JPG	 1157	 210363	 1
11052	20130820	14:52:34	2	 cueDelayProbe	 213722	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue1.JPG	 Target2368.JPG	 1297	 218036	 1
11052	20130820	14:52:34	2	 cueDelayProbe	 221256	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1367.JPG	 911	 226667	 1
11052	20130820	14:52:34	2	 cueDelay	 236273	 1000	 high		 Cue7.JPG	 Cue5.JPG	 Cue2.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 243273	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2367.JPG	 885	 247158	 1
11052	20130820	14:52:34	2	 cueDelayProbe	 250790	 2000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1358.JPG	 880	 254671	 1
11052	20130820	14:52:34	2	 cueDelay	 258307	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA			
11052	20130820	14:52:34	2	 cue	 262307	 2000	 high		 Cue6.JPG	 Cue3.JPG	 Cue2.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 265807	 16000	 high		 Cue2.JPG	 Cue3.JPG	 Cue7.JPG	 Target1458.JPG	 1070	 271377	 1
11052	20130820	14:52:34	2	 cueDelayProbe	 288824	 1000	 high		 Cue2.JPG	 Cue5.JPG	 Cue3.JPG	 Target2467.JPG	 1013	 292854	 1
11052	20130820	14:52:34	2	 cueDelayProbe	 295357	 1000	 high		 Cue1.JPG	 Cue8.JPG	 Cue6.JPG	 Target2457.JPG	 1029	 299387	 1
11052	20130820	14:52:34	2	 cueDelay	 301874	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelay	 305874	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 312375	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target2368.JPG	 843	 319234	 1
11052	20130820	14:52:34	2	 cueDelayProbe	 321908	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2467.JPG	 892	 325801	 1
11052	20130820	14:52:34	2	 cue	 331425	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11052	20130820	14:52:34	2	 cue	 340925	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 343425	 4000	 high		 Cue8.JPG	 Cue3.JPG	 Cue2.JPG	 Target1457.JPG	 1036	 347478	 1
11052	20130820	14:52:34	2	 cue	 352959	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11052	20130820	14:52:34	2	 cue	 355459	 4000	 high		 Cue1.JPG	 Cue6.JPG	 Cue7.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 360959	 2000	 high		 Cue1.JPG	 Cue5.JPG	 Cue4.JPG	 Target2367.JPG	 1090	 366549	 1
11052	20130820	14:52:34	2	 cueDelayProbe	 369976	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target2458.JPG	 1009	 373985	 1
11052	20130820	14:52:34	2	 cueDelay	 376493	 4000	 high		 Cue5.JPG	 Cue7.JPG	 Cue4.JPG	 NA			
11052	20130820	14:52:34	2	 cueDelayProbe	 383493	 1000	 high		 Cue4.JPG	 Cue1.JPG	 Cue6.JPG	 Target1358.JPG	 996	 389006	 1
11052	20130820	14:52:34	2	 cue	 391526	 1000	 high		 Cue5.JPG	 Cue7.JPG	 Cue2.JPG	 NA			
			1												
11131	20130214	16:25:46	2	 cueDelayProbe	 30144	 8000	 high		 Cue7.JPG	 Cue3.JPG	 Cue6.JPG	 Target2468.JPG	 1695	 34855	 1
11131	20130214	16:25:46	2	 cueDelay	 43676	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 48676	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2468.JPG	 1391	 54567	 1
11131	20130214	16:25:46	2	 cue	 57692	 1000	 high		 Cue7.JPG	 Cue3.JPG	 Cue2.JPG	 NA			
11131	20130214	16:25:46	2	 cue	 60192	 4000	 high		 Cue8.JPG	 Cue2.JPG	 Cue4.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 65692	 4000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 1147	 69839	 1
11131	20130214	16:25:46	2	 cueDelay	 75208	 4000	 high		 Cue6.JPG	 Cue3.JPG	 Cue7.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelay	 83707	 16000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelay	 105706	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 111206	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1368.JPG	 1369	 115591	 1
11131	20130214	16:25:46	2	 cueDelayProbe	 117739	 1000	 high		 Cue1.JPG	 Cue6.JPG	 Cue8.JPG	 Target2457.JPG	 2028	 125767	 1
11131	20130214	16:25:46	2	 cue	 127255	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11131	20130214	16:25:46	2	 cue	 129755	 2000	 high		 Cue2.JPG	 Cue3.JPG	 Cue6.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 133255	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2367.JPG	 1716	 139471	 1
11131	20130214	16:25:46	2	 cueDelay	 141271	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue4.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelay	 148270	 1000	 high		 Cue8.JPG	 Cue4.JPG	 Cue5.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelay	 153770	 1000	 high		 Cue6.JPG	 Cue2.JPG	 Cue7.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 157770	 8000	 high		 Cue1.JPG	 Cue7.JPG	 Cue5.JPG	 Target2367.JPG	 2133	 165903	 1
11131	20130214	16:25:46	2	 cueDelayProbe	 174286	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1367.JPG	 1984	 182286	 1
11131	20130214	16:25:46	2	 cue	 183818	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 187318	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue8.JPG	 Target2368.JPG	 0	 0	 0
11131	20130214	16:25:46	2	 cueDelayProbe	 194818	 1000	 high		 Cue7.JPG	 Cue4.JPG	 Cue5.JPG	 Target2367.JPG	 1400	 200718	 1
11131	20130214	16:25:46	2	 cue	 202834	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 205334	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target1458.JPG	 0	 0	 0
11131	20130214	16:25:46	2	 cueDelayProbe	 214333	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue1.JPG	 Target2368.JPG	 1264	 218598	 1
11131	20130214	16:25:46	2	 cueDelayProbe	 221850	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1367.JPG	 1616	 227982	 1
11131	20130214	16:25:46	2	 cueDelay	 236882	 1000	 high		 Cue7.JPG	 Cue5.JPG	 Cue2.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 243882	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2367.JPG	 2140	 249022	 1
11131	20130214	16:25:46	2	 cueDelayProbe	 251398	 2000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1358.JPG	 2432	 256830	 1
11131	20130214	16:25:46	2	 cueDelay	 258914	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA			
11131	20130214	16:25:46	2	 cue	 262914	 2000	 high		 Cue6.JPG	 Cue3.JPG	 Cue2.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 266414	 16000	 high		 Cue2.JPG	 Cue3.JPG	 Cue7.JPG	 Target1458.JPG	 1492	 272406	 1
11131	20130214	16:25:46	2	 cueDelayProbe	 289429	 1000	 high		 Cue2.JPG	 Cue5.JPG	 Cue3.JPG	 Target2467.JPG	 0	 0	 0
11131	20130214	16:25:46	2	 cueDelayProbe	 295929	 1000	 high		 Cue1.JPG	 Cue8.JPG	 Cue6.JPG	 Target2457.JPG	 1789	 300734	 1
11131	20130214	16:25:46	2	 cueDelay	 302462	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelay	 306461	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 312961	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target2368.JPG	 1941	 320902	 1
11131	20130214	16:25:46	2	 cueDelayProbe	 322477	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2467.JPG	 1833	 327310	 1
11131	20130214	16:25:46	2	 cue	 331993	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11131	20130214	16:25:46	2	 cue	 341493	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 343993	 4000	 high		 Cue8.JPG	 Cue3.JPG	 Cue2.JPG	 Target1457.JPG	 1740	 348733	 1
11131	20130214	16:25:46	2	 cue	 353509	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11131	20130214	16:25:46	2	 cue	 356009	 4000	 high		 Cue1.JPG	 Cue6.JPG	 Cue7.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 361508	 2000	 high		 Cue1.JPG	 Cue5.JPG	 Cue4.JPG	 Target2367.JPG	 1892	 367917	 0
11131	20130214	16:25:46	2	 cueDelayProbe	 370541	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target2458.JPG	 1568	 375109	 1
11131	20130214	16:25:46	2	 cueDelay	 377057	 4000	 high		 Cue5.JPG	 Cue7.JPG	 Cue4.JPG	 NA			
11131	20130214	16:25:46	2	 cueDelayProbe	 384057	 1000	 high		 Cue4.JPG	 Cue1.JPG	 Cue6.JPG	 Target1358.JPG	 2096	 390653	 1
11131	20130214	16:25:46	2	 cue	 392073	 1000	 high		 Cue5.JPG	 Cue7.JPG	 Cue2.JPG	 NA			
			1												
11136	20130218	13:08:58	2	 cueDelayProbe	 36045	 8000	 high		 Cue7.JPG	 Cue3.JPG	 Cue6.JPG	 Target2468.JPG	 1488	 40533	 1
11136	20130218	13:08:58	2	 cueDelay	 49561	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelayProbe	 54561	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2468.JPG	 2496	 61557	 1
11136	20130218	13:08:58	2	 cue	 63560	 1000	 high		 Cue7.JPG	 Cue3.JPG	 Cue2.JPG	 NA			
11136	20130218	13:08:58	2	 cue	 66060	 4000	 high		 Cue8.JPG	 Cue2.JPG	 Cue4.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelayProbe	 71560	 4000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 1140	 75716	 1
11136	20130218	13:08:58	2	 cueDelay	 81093	 4000	 high		 Cue6.JPG	 Cue3.JPG	 Cue7.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelay	 89592	 16000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelay	 111591	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelayProbe	 117090	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1368.JPG	 1305	 121412	 1
11136	20130218	13:08:58	2	 cueDelayProbe	 123623	 1000	 high		 Cue1.JPG	 Cue6.JPG	 Cue8.JPG	 Target2457.JPG	 1165	 130788	 1
11136	20130218	13:08:58	2	 cue	 133140	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11136	20130218	13:08:58	2	 cue	 135639	 2000	 high		 Cue2.JPG	 Cue3.JPG	 Cue6.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelayProbe	 139139	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2367.JPG	 998	 144637	 1
11136	20130218	13:08:58	2	 cueDelay	 147155	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue4.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelay	 154155	 1000	 high		 Cue8.JPG	 Cue4.JPG	 Cue5.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelay	 159655	 1000	 high		 Cue6.JPG	 Cue2.JPG	 Cue7.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelayProbe	 163654	 8000	 high		 Cue1.JPG	 Cue7.JPG	 Cue5.JPG	 Target2367.JPG	 1965	 171636	 1
11136	20130218	13:08:58	2	 cueDelayProbe	 180187	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1367.JPG	 1129	 187332	 1
11136	20130218	13:08:58	2	 cue	 189720	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelayProbe	 193219	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue8.JPG	 Target2368.JPG	 1721	 197940	 1
11136	20130218	13:08:58	2	 cueDelayProbe	 200736	 1000	 high		 Cue7.JPG	 Cue4.JPG	 Cue5.JPG	 Target2367.JPG	 1593	 206828	 0
11136	20130218	13:08:58	2	 cue	 208752	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11136	20130218	13:08:58	2	 cueDelayProbe	 211252	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target1458.JPG	 1364	 217116	 1
11136	20130218	13:08:58	2	 cueDelayProbe	 220268	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue1.JPG	 Target2368.JPG	 1823	 225091	 1
11136	20130218	13:08:58	2	 cueDelayProbe	 227784	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1367.JPG	 1167	 233451	 1
11136	20130218	13:08:58	2	 cueDelay	 242800	 1000	 high		 Cue7.JPG	 Cue5.JPG	 Cue2.JPG	 NA			
